CityID,OTH_fact1,OTH_fact2,OTH_fact3,OTH_fact4,OTH_fact5,FIN_fact1,FIN_fact2,FIN_fact3,FIN_fact4,FIN_fact5,Grows?
City118141,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City144245,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City128460,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City206430,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City182668,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City134908,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City153251,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City139474,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City116427,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City202044,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City186764,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City211421,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City123862,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City171551,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City129999,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City188777,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City187569,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City206569,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City187564,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City213273,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City178360,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City145001,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City167012,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City158260,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City166065,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City184318,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City210346,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City161947,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City176418,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City214017,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City138757,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City113267,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City177229,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City160141,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City128105,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City125500,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City134227,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City123337,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City150439,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City202550,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City174642,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City159579,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City145355,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City118949,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City130995,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City160022,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City178981,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City172611,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City205834,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City149780,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City191397,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City112252,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City145779,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City163950,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City112907,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City119359,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City150233,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City157030,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City156358,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City112788,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City114537,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City118424,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City112624,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City136073,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City136068,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City136519,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City113322,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City148234,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City185885,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City181360,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City186598,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City194843,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City156247,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City141193,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City211375,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City159584,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City120233,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City201473,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City145506,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City136579,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City205499,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City141239,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City144985,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City147679,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City120740,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City188247,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City136252,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City146345,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City128310,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City170924,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCEGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City170308,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City149462,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City206454,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City163673,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City137536,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City175642,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City134558,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City178481,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City188608,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City167329,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City162362,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City150114,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City159822,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City160392,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City176132,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City167430,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City178011,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City172151,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City168820,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City169822,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City157454,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City162791,NonGrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City171650,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City191773,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City200370,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City160645,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City122588,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City158004,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City117581,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City149998,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City201826,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City137532,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City201048,GrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City176919,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City152631,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City180709,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City187368,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPGrowing,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City159668,NonGrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City184071,NonGrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City134958,GrowingIU,IndicesFalls,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City156496,GrowingIU,IndicesFalls,ListingsLowered,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City210059,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City127016,NonGrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,LessLikely
City115427,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City214226,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City186384,NonGrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECFalls,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City205198,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City148780,GrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECFalls,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City164913,GrowingIU,IndicesFalls,ListingsLowered,HCEImproved,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City150412,GrowingIU,IndicesGrows,ListingsRaised,HCEImproved,ECGrows,GDPDownTrend,PCENotGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City114956,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City195803,GrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECFalls,GDPGrowing,PCENotGrowing,IEUptrend,GPCSNotGrowing,UpTrendofNetExports,MostLikely
City130989,NonGrowingIU,IndicesGrows,ListingsLowered,HCEImproved,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,DownTrendofNetExports,MostLikely
City138618,NonGrowingIU,IndicesGrows,ListingsRaised,HCEDeclined,ECGrows,GDPGrowing,PCENotGrowing,IEDownTrend,GPCSNotGrowing,DownTrendofNetExports,LessLikely
City160804,NonGrowingIU,IndicesGrows,ListingsLowered,HCEDeclined,ECGrows,GDPGrowing,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
City212862,GrowingIU,IndicesFalls,ListingsRaised,HCEDeclined,ECGrows,GDPDownTrend,PCEGrowing,IEUptrend,GPCSGrowing,UpTrendofNetExports,MostLikely
